subject,trial,emg_file,label,top_k,top_channels,top_ratio,sig_count,sig_channels,sig_ratio,top_mean,rest_mean,mean_ratio,mean_to_median
(14)Robbie,Trial 6,PaPi20112025_134341_M02DA1_EMG_raw.sig,Wrist Extension,5,1;19;18;20;17,0.2917949237386998,3,1;18;19,0.20139492761535677,0.0001237135610075333,5.560384846932415e-05,2.2249100451344535,1.1655963530685485
(15)Lucas,Trial 1,PaPi20112025_142451_M02DA1_EMG_raw.sig,Wrist Extension,5,32;19;18;20;16,0.2780661836386864,2,19;32,0.13035990045241555,0.0002566827370850751,0.000123410499664221,2.0799100383149343,1.2504148871610907
(15)Lucas,Trial 2,PaPi20112025_142900_M02DA1_EMG_raw.sig,Wrist Extension,5,19;18;20;16;17,0.21949131991791965,2,18;19,0.09467487274045941,0.00028178884626166615,0.00018556259025522936,1.5185649536045158,1.0873475865817706
(15)Lucas,Trial 3,PaPi20112025_143200_M02DA1_EMG_raw.sig,Wrist Extension,5,19;15;16;18;20,0.18759215721834116,1,19,0.04006627821276847,0.00044170324188975074,0.00035423890495203084,1.2469077668065958,1.0293284619120118
(15)Lucas,Trial 4,PaPi20112025_143549_M02DA1_EMG_raw.sig,Wrist Extension,5,16;19;18;15;21,0.17984358131969824,0,,0.0,0.0003862454991602021,0.00032619058204178393,1.1841099051435071,1.0194513299939936
(15)Lucas,Trial 5,PaPi20112025_143858_M02DA1_EMG_raw.sig,Wrist Extension,5,16;19;15;18;17,0.1691378012936022,0,,0.0,0.0004790177138717928,0.0004357587673776868,1.0992726933629589,0.9864977083708345
(15)Lucas,Trial 6,PaPi20112025_144233_M02DA1_EMG_raw.sig,Wrist Extension,5,5;19;6;1;3,0.19883975915661894,0,,0.0,0.0003002456818744784,0.000224026384661789,1.3402246450915019,1.013756865006793
(15)Lucas,Trial 7,PaPi20112025_144533_M02DA1_EMG_raw.sig,Wrist Extension,5,21;20;19;18;15,0.22499607764070007,2,20;21,0.09453992993794227,0.00033079304342459326,0.00021100442417541036,1.5677066711625025,1.0799339323560941
(15)Lucas,Trial 8,PaPi20112025_144924_M02DA1_EMG_raw.sig,Wrist Extension,5,19;18;16;17;14,0.18028862822548913,2,18;19,0.07457257371283703,0.00036265673189597676,0.00030534766936573485,1.187684624052588,1.0145388195928227
(16)Tynan,Trial 1,PaPi20112025_152909_M02DA1_EMG_raw.sig,Wrist Extension,5,16;13;12;11;17,0.3176179783685847,2,13;16,0.13592538427336315,0.00027071222697214295,0.00010770518492782829,2.5134558485141025,1.3726601815276191
(16)Tynan,Trial 2,PaPi20112025_153156_M02DA1_EMG_raw.sig,Wrist Extension,5,16;18;17;15;13,0.3070382093788195,3,16;17;18,0.19735874353459942,0.00031981173120021163,0.00013366493590399067,2.3926374485371924,1.3901346929876102
(16)Tynan,Trial 3,PaPi20112025_153451_M02DA1_EMG_raw.sig,Wrist Extension,5,16;17;13;15;14,0.3198990508216242,1,16,0.07573685287365528,0.0003420923501919904,0.00013468214742691387,2.5399977408114096,1.3715564027629454
(16)Tynan,Trial 4,PaPi20112025_154144_M02DA1_EMG_raw.sig,Wrist Extension,5,16;12;13;11;15,0.32943862535499435,2,12;16,0.13976884152470173,0.0003127541641832532,0.00011788902006584487,2.6529541428758145,1.4035367923866273
(16)Tynan,Trial 5,PaPi20112025_154443_M02DA1_EMG_raw.sig,Wrist Extension,5,12;13;16;17;14,0.3299688357288805,2,12;13,0.14239124797190658,0.0005128543330806922,0.00019285120104262953,2.6593266223285092,1.378783199144167
